Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{4: 1, 5: 2}","0,8115147820410977"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{4: 1, 6: 3}","0,83560915275201"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{5: 2, 6: 3}","0,817985826142804"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2}","0,841811621961998"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{3: 0, 4: 1, 6: 3}","0,8250863422291994"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8438963880806026"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{4: 1, 5: 2, 6: 3}","0,7911224114231633"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8207193808697568"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}",{},"0,7891740633581786"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}",{3: 0},"0,794306205943996"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}",{4: 1},"0,8608950469820035"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}",{5: 2},"0,8586044390392217"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}",{6: 3},"0,8450873938091984"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 4: 1}","0,8409105768373504"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 5: 2}","0,8342686514394855"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 6: 3}","0,8418396499436056"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{4: 1, 5: 2}","0,8447357018785591"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{4: 1, 6: 3}","0,8305635325772626"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{5: 2, 6: 3}","0,824947306498746"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8629805410536308"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8359823134259224"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8538688243951402"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8519939883588135"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8403069361715979"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}",{},"0,8016636830170666"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}",{3: 0},"0,8455314033247998"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}",{4: 1},"0,7815770436460091"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}",{5: 2},"0,8451231308374165"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}",{6: 3},"0,811799628942486"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 4: 1}","0,8290684253090268"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 5: 2}","0,8305075876504449"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 6: 3}","0,8602182278874009"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{4: 1, 5: 2}","0,8268341414682878"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{4: 1, 6: 3}","0,8401165112723968"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{5: 2, 6: 3}","0,88603371783496"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2}","0,836660713803571"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8294161669938068"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8392744098007257"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8499502567825549"
"(1, 2, 3, 4, 5)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7971870689640724"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}",{},"0,8101932486894893"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}",{3: 0},"0,8601434488652533"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}",{4: 1},"0,7521542296863695"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}",{5: 2},"0,8133163937511763"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}",{6: 3},"0,8314636491328222"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 4: 1}","0,7851545280116708"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 5: 2}","0,8574909322996934"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 6: 3}","0,8397614589834271"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{4: 1, 5: 2}","0,8353248229024626"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{4: 1, 6: 3}","0,8551404909790002"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{5: 2, 6: 3}","0,8311614015275344"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 4: 1, 5: 2}","0,862357064660384"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 4: 1, 6: 3}","0,8212691196429612"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 5: 2, 6: 3}","0,83239151825618"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{4: 1, 5: 2, 6: 3}","0,8315419918427438"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8704885590599877"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}",{},"0,8599827490804934"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}",{3: 0},"0,7651007147727127"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}",{4: 1},"0,8117344643660435"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}",{5: 2},"0,8509662395656451"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}",{6: 3},"0,8234184362003912"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 4: 1}","0,8068133068133069"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 5: 2}","0,818381117629238"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 6: 3}","0,8314744261949231"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{4: 1, 5: 2}","0,8120101262958405"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{4: 1, 6: 3}","0,8036748656885956"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{5: 2, 6: 3}","0,8326754807794362"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 4: 1, 5: 2}","0,890100169406973"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8341579055864771"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8100949988168032"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7982677472903037"
"(1, 2, 3, 4, 5)","{3: 1, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8297369297369297"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}",{},"0,8355115060378219"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}",{3: 0},"0,8351504327280725"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}",{4: 1},"0,8539399745041634"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}",{5: 2},"0,7913881966350094"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}",{6: 3},"0,8256246009629468"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 4: 1}","0,83274202823075"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 5: 2}","0,8761182698743994"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 6: 3}","0,8466485895057323"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{4: 1, 5: 2}","0,8586301439652209"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{4: 1, 6: 3}","0,8332503902330644"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{5: 2, 6: 3}","0,8273181295299156"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8139211665527456"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8359802919103345"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 5: 2, 6: 3}","0,848330241187384"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8473235035641051"
"(1, 2, 3, 4, 5)","{3: 1, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8599020844035554"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}",{},"0,8795623424194854"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}",{3: 0},"0,8238965026836881"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}",{4: 1},"0,7943904716837047"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}",{5: 2},"0,8650097292921746"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}",{6: 3},"0,829526455891281"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 4: 1}","0,8415127315748434"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 5: 2}","0,8418084759926904"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 6: 3}","0,8535000922218969"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{4: 1, 5: 2}","0,8368850826273452"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{4: 1, 6: 3}","0,8254640931332661"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{5: 2, 6: 3}","0,8096594299601819"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8084327276445501"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8383294157813876"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,851019907410885"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8416623059480203"
"(1, 2, 3, 4, 5)","{4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8034945704118636"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}",{},"0,8326754807794364"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}",{3: 0},"0,8034043508094488"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}",{4: 1},"0,8332503902330644"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}",{5: 2},"0,8036797799349961"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}",{6: 3},"0,8336552844561999"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 4: 1}","0,8409186052043197"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 5: 2}","0,8168501339929912"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 6: 3}","0,8424634371839341"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{4: 1, 5: 2}","0,8316508053350159"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{4: 1, 6: 3}","0,7895068699416525"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{5: 2, 6: 3}","0,8278713350141923"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7956777558281318"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8401165112723968"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8398863858164284"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8154343368302178"
"(1, 2, 3, 4, 5)","{4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8248237102274371"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}",{},"0,8111466543522293"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}",{3: 0},"0,8412784317132144"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}",{4: 1},"0,8278273087197573"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}",{5: 2},"0,8492541364371835"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}",{6: 3},"0,8495052566481138"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 4: 1}","0,8507045567672744"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 5: 2}","0,8712583825996514"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 6: 3}","0,8250122058392736"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{4: 1, 5: 2}","0,805570091284377"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{4: 1, 6: 3}","0,8231376023528727"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{5: 2, 6: 3}","0,8216282464402765"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8621353583759601"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8496611891073655"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8575148892918927"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8657403480436674"
"(1, 2, 3, 4, 5)","{5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8409186052043197"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}",{},"0,7789549631654894"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}",{3: 0},"0,7982276123498745"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}",{4: 1},"0,8265086697936063"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}",{5: 2},"0,8239768251798326"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}",{6: 3},"0,8186395757824331"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 4: 1}","0,8187878787878787"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 5: 2}","0,8316703394570385"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 6: 3}","0,8330676950814251"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{4: 1, 5: 2}","0,8198406303669463"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{4: 1, 6: 3}","0,8224989296417868"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{5: 2, 6: 3}","0,8348599020027593"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 4: 1, 5: 2}","0,8337951213727612"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 4: 1, 6: 3}","0,874888444888445"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8281777228982198"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{4: 1, 5: 2, 6: 3}","0,795772562689856"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8414312177960429"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}",{},"0,844397382066555"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}",{3: 0},"0,8541339612768184"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}",{4: 1},"0,8364878646833535"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}",{5: 2},"0,8257789829218402"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}",{6: 3},"0,8367179147910047"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1}","0,8663676695974832"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 5: 2}","0,7897403089521315"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 6: 3}","0,8634598734598736"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{4: 1, 5: 2}","0,860411078515034"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{4: 1, 6: 3}","0,8405063905442637"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{5: 2, 6: 3}","0,844754451897309"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8072153972153974"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8316649814065676"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 5: 2, 6: 3}","0,830352538021711"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8491723379595234"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,83239151825618"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}",{},"0,8555122930899329"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}",{3: 0},"0,8070216783797045"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}",{4: 1},"0,8266169046899944"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}",{5: 2},"0,8054412428586996"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}",{6: 3},"0,8529758051875913"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1}","0,8405063905442637"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 5: 2}","0,8374270469287081"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 6: 3}","0,8585209215871237"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2}","0,8406948345509487"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{4: 1, 6: 3}","0,8134003705432276"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{5: 2, 6: 3}","0,8375353218210362"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8180487214648704"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8778558055217094"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8150368678940108"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8363636363636363"
"(1, 2, 3, 4, 5)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8298727152764422"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}",{},"0,8491119247071695"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}",{3: 0},"0,8164133870602505"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}",{4: 1},"0,8224871184171609"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}",{5: 2},"0,8035330751120225"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}",{6: 3},"0,8238018020626716"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1}","0,7895073180787465"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2}","0,7893179089817747"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8124225398661489"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8168116739545311"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{4: 1, 6: 3}","0,781401555837646"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8241823738718149"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8083909160600891"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8748051948051948"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8379414802447995"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8293565647602915"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8725868116845561"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}",{},"0,851614123391127"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}",{3: 0},"0,8207687550544692"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}",{4: 1},"0,835320580041077"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}",{5: 2},"0,823172272861714"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}",{6: 3},"0,857673197882257"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8131985808677539"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2}","0,848624521133701"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8380739067695588"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8180640996430472"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{4: 1, 6: 3}","0,87270898915865"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8409186052043197"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8378025149453722"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8384254683064273"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8591368455016707"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,809789068945656"
"(1, 2, 3, 4, 5)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8252321423749995"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}",{},"0,8315437945513133"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}",{3: 0},"0,8035555324048296"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}",{4: 1},"0,859043212426671"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}",{5: 2},"0,8370136941565514"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}",{6: 3},"0,8256705431618323"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8213808747643335"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8609343037914468"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7787398065593555"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8459959422365438"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7431733712160585"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8119547119547119"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8234256452026488"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8606148488103376"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8625798827956396"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8363071710897797"
"(1, 2, 3, 4, 5)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8273078049769779"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}",{},"0,7921949707600999"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}",{3: 0},"0,7923034934702035"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}",{4: 1},"0,7755315891538802"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}",{5: 2},"0,8628140408871305"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}",{6: 3},"0,8367124938553511"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,7852222656570483"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,8417233560090703"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,83575242453961"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,83473100650801"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8266328909186053"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8222999222999222"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7812655344269368"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8140285779383524"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8381529058220788"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8325457179494447"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8969803651725848"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 6: 4}",{},"0,8213456283283025"
"(1, 2, 3, 4, 5)","{3: 1, 4: 2, 6: 4}",{3: 0},"0,8516141233911269"
