Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
"(2, 3, 5, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7959779318425936"
"(2, 3, 5, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8193068835925977"
"(2, 3, 5, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8047833119261691"
"(2, 3, 5, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8294161669938068"
"(2, 3, 5, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8165816998736252"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8267254049208937"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,7835475051264525"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8142312164430026"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8370653156367444"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8526061908016797"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7973092153216378"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8258760254673951"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8492145949288806"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7933547404975977"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8717390879796895"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8117180396879645"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8707379384449846"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8173000498466337"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8421859093287666"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,840070881499453"
"(2, 3, 5, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8223550194978768"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8326391842768148"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8374672946101517"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8561338661338661"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8441749500982951"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,7942772515704847"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8244400527009222"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8013110698824985"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8269578273062593"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8268630450585339"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8494805194805195"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8385153493849147"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8099343597087959"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8148717646462007"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8255347518341961"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8391564472679025"
"(2, 3, 5, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8103296174724746"
"(2, 4, 5, 6)",{},{},"0,762660800673223"
"(2, 4, 5, 6)",{},{3: 0},"0,8173000498466337"
"(2, 4, 5, 6)",{},{4: 1},"0,8177540454232185"
"(2, 4, 5, 6)",{},{5: 2},"0,8171887119092087"
"(2, 4, 5, 6)",{},{6: 3},"0,8294828360045753"
"(2, 4, 5, 6)",{},"{3: 0, 4: 1}","0,832517006802721"
"(2, 4, 5, 6)",{},"{3: 0, 5: 2}","0,8359369202226344"
"(2, 4, 5, 6)",{},"{3: 0, 6: 3}","0,78958720759963"
"(2, 4, 5, 6)",{},"{4: 1, 5: 2}","0,7903553589267875"
"(2, 4, 5, 6)",{},"{4: 1, 6: 3}","0,8069876239049172"
"(2, 4, 5, 6)",{},"{5: 2, 6: 3}","0,8171614100185529"
"(2, 4, 5, 6)",{},"{3: 0, 4: 1, 5: 2}","0,82847866419295"
"(2, 4, 5, 6)",{},"{3: 0, 4: 1, 6: 3}","0,7691541262969835"
"(2, 4, 5, 6)",{},"{3: 0, 5: 2, 6: 3}","0,7959985878782873"
"(2, 4, 5, 6)",{},"{4: 1, 5: 2, 6: 3}","0,8575139146567718"
"(2, 4, 5, 6)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8040549098934191"
"(2, 4, 5, 6)",{2: 0},{},"0,8124254032086178"
"(2, 4, 5, 6)",{2: 0},{3: 0},"0,8147830615499787"
"(2, 4, 5, 6)",{2: 0},{4: 1},"0,8011725116988275"
"(2, 4, 5, 6)",{2: 0},{5: 2},"0,8433841520798043"
"(2, 4, 5, 6)",{2: 0},{6: 3},"0,8014044710873741"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 4: 1}","0,8011495582924154"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 5: 2}","0,8148032092131469"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 6: 3}","0,8206718093936141"
"(2, 4, 5, 6)",{2: 0},"{4: 1, 5: 2}","0,7940321583178725"
"(2, 4, 5, 6)",{2: 0},"{4: 1, 6: 3}","0,8139569171927905"
"(2, 4, 5, 6)",{2: 0},"{5: 2, 6: 3}","0,8379414802447995"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 4: 1, 5: 2}","0,8424634371839341"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 4: 1, 6: 3}","0,8473677199992988"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 5: 2, 6: 3}","0,8379097093382809"
"(2, 4, 5, 6)",{2: 0},"{4: 1, 5: 2, 6: 3}","0,8102520667738061"
"(2, 4, 5, 6)",{2: 0},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8182465153893727"
"(2, 4, 5, 6)",{3: 1},{},"0,8225467079504346"
"(2, 4, 5, 6)",{3: 1},{3: 0},"0,8642481560251596"
"(2, 4, 5, 6)",{3: 1},{4: 1},"0,8335925978783123"
"(2, 4, 5, 6)",{3: 1},{5: 2},"0,8434029738377565"
"(2, 4, 5, 6)",{3: 1},{6: 3},"0,8249266022198353"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 4: 1}","0,8515522804721412"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 5: 2}","0,84743225718381"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 6: 3}","0,8294161669938068"
"(2, 4, 5, 6)",{3: 1},"{4: 1, 5: 2}","0,8051993337380718"
"(2, 4, 5, 6)",{3: 1},"{4: 1, 6: 3}","0,8408498519024835"
"(2, 4, 5, 6)",{3: 1},"{5: 2, 6: 3}","0,866246611367756"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 4: 1, 5: 2}","0,8137126873530448"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 4: 1, 6: 3}","0,820168923638095"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 5: 2, 6: 3}","0,8389482178680785"
"(2, 4, 5, 6)",{3: 1},"{4: 1, 5: 2, 6: 3}","0,8256421632198031"
"(2, 4, 5, 6)",{3: 1},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8439229121837819"
"(2, 4, 5, 6)",{4: 2},{},"0,8220707863565007"
"(2, 4, 5, 6)",{4: 2},{3: 0},"0,8517233893925624"
"(2, 4, 5, 6)",{4: 2},{4: 1},"0,840980137874548"
"(2, 4, 5, 6)",{4: 2},{5: 2},"0,8621925693354265"
"(2, 4, 5, 6)",{4: 2},{6: 3},"0,853614480757338"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 4: 1}","0,8515522804721412"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 5: 2}","0,8161792683910545"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 6: 3}","0,8190827833684977"
"(2, 4, 5, 6)",{4: 2},"{4: 1, 5: 2}","0,8267672286305826"
"(2, 4, 5, 6)",{4: 2},"{4: 1, 6: 3}","0,8548665620094192"
"(2, 4, 5, 6)",{4: 2},"{5: 2, 6: 3}","0,8336222178064324"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 4: 1, 5: 2}","0,8088744588744589"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 4: 1, 6: 3}","0,8557599157599158"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 5: 2, 6: 3}","0,8612615955473099"
"(2, 4, 5, 6)",{4: 2},"{4: 1, 5: 2, 6: 3}","0,8029029976234945"
"(2, 4, 5, 6)",{4: 2},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8114793477199492"
"(2, 4, 5, 6)",{5: 3},{},"0,8448511312159563"
"(2, 4, 5, 6)",{5: 3},{3: 0},"0,8052566481137909"
"(2, 4, 5, 6)",{5: 3},{4: 1},"0,8210741264778533"
"(2, 4, 5, 6)",{5: 3},{5: 2},"0,83239151825618"
"(2, 4, 5, 6)",{5: 3},{6: 3},"0,8338777578529131"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 4: 1}","0,7943325229242834"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 5: 2}","0,8540188383045526"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 6: 3}","0,8314175472560567"
"(2, 4, 5, 6)",{5: 3},"{4: 1, 5: 2}","0,8164580140356538"
"(2, 4, 5, 6)",{5: 3},"{4: 1, 6: 3}","0,8414817066990982"
"(2, 4, 5, 6)",{5: 3},"{5: 2, 6: 3}","0,8503896103896105"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 4: 1, 5: 2}","0,8507045567672744"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 4: 1, 6: 3}","0,8510030160719451"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 5: 2, 6: 3}","0,7822685595977521"
"(2, 4, 5, 6)",{5: 3},"{4: 1, 5: 2, 6: 3}","0,8600865800865801"
"(2, 4, 5, 6)",{5: 3},"{3: 0, 4: 1, 5: 2, 6: 3}","0,7857706062053887"
"(2, 4, 5, 6)",{6: 4},{},"0,8209885352742495"
"(2, 4, 5, 6)",{6: 4},{3: 0},"0,8013581656438798"
"(2, 4, 5, 6)",{6: 4},{4: 1},"0,8049675996880966"
"(2, 4, 5, 6)",{6: 4},{5: 2},"0,8050473336187621"
"(2, 4, 5, 6)",{6: 4},{6: 3},"0,8266535766914498"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 4: 1}","0,8557599157599158"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 5: 2}","0,8180487214648704"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 6: 3}","0,8629681912290609"
"(2, 4, 5, 6)",{6: 4},"{4: 1, 5: 2}","0,8194553675593231"
"(2, 4, 5, 6)",{6: 4},"{4: 1, 6: 3}","0,8261380441504665"
"(2, 4, 5, 6)",{6: 4},"{5: 2, 6: 3}","0,7824979396407967"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 4: 1, 5: 2}","0,8185958968567666"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 4: 1, 6: 3}","0,830743728321368"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 5: 2, 6: 3}","0,796223614289059"
"(2, 4, 5, 6)",{6: 4},"{4: 1, 5: 2, 6: 3}","0,8316512059369204"
"(2, 4, 5, 6)",{6: 4},"{3: 0, 4: 1, 5: 2, 6: 3}","0,797720847312217"
"(2, 4, 5, 6)","{2: 0, 3: 1}",{},"0,8040507111935684"
"(2, 4, 5, 6)","{2: 0, 3: 1}",{3: 0},"0,8236935506468033"
"(2, 4, 5, 6)","{2: 0, 3: 1}",{4: 1},"0,8124441209519933"
"(2, 4, 5, 6)","{2: 0, 3: 1}",{5: 2},"0,8187484761070901"
"(2, 4, 5, 6)","{2: 0, 3: 1}",{6: 3},"0,872383598748424"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 4: 1}","0,7873602587888302"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 5: 2}","0,8281777228982198"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 6: 3}","0,8170634095119221"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{4: 1, 5: 2}","0,8421196597888329"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{4: 1, 6: 3}","0,807122423663777"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{5: 2, 6: 3}","0,7782852344343028"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2}","0,8424634371839341"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 4: 1, 6: 3}","0,8424634371839341"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 5: 2, 6: 3}","0,842695813503267"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{4: 1, 5: 2, 6: 3}","0,8171614100185529"
"(2, 4, 5, 6)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8180457637600496"
"(2, 4, 5, 6)","{2: 0, 4: 2}",{},"0,8045484421260819"
"(2, 4, 5, 6)","{2: 0, 4: 2}",{3: 0},"0,7906105281881679"
"(2, 4, 5, 6)","{2: 0, 4: 2}",{4: 1},"0,8085525001314476"
"(2, 4, 5, 6)","{2: 0, 4: 2}",{5: 2},"0,8218728890157462"
"(2, 4, 5, 6)","{2: 0, 4: 2}",{6: 3},"0,8151411060335546"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 4: 1}","0,80653619563394"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 5: 2}","0,8252133206170473"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 6: 3}","0,8238046414738145"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{4: 1, 5: 2}","0,7873170519623608"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{4: 1, 6: 3}","0,8291988963417536"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{5: 2, 6: 3}","0,8125290690508084"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2}","0,8291988963417536"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 4: 1, 6: 3}","0,8739831596974454"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8273238149014547"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{4: 1, 5: 2, 6: 3}","0,858903871970074"
"(2, 4, 5, 6)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8655664660542709"
"(2, 4, 5, 6)","{2: 0, 5: 3}",{},"0,8585209215871237"
"(2, 4, 5, 6)","{2: 0, 5: 3}",{3: 0},"0,814798558004133"
"(2, 4, 5, 6)","{2: 0, 5: 3}",{4: 1},"0,8751223713629729"
"(2, 4, 5, 6)","{2: 0, 5: 3}",{5: 2},"0,7806138581914979"
"(2, 4, 5, 6)","{2: 0, 5: 3}",{6: 3},"0,8084392800182275"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 4: 1}","0,8600865800865801"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 5: 2}","0,8132485058800849"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 6: 3}","0,8492145949288809"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{4: 1, 5: 2}","0,8335697583817885"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{4: 1, 6: 3}","0,8311306487998218"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{5: 2, 6: 3}","0,8443463495931623"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8774042938539547"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8390801538006507"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8079156766374813"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8472768777116605"
"(2, 4, 5, 6)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8591836734693877"
"(2, 4, 5, 6)","{2: 0, 6: 4}",{},"0,8307437283213682"
"(2, 4, 5, 6)","{2: 0, 6: 4}",{3: 0},"0,8046381155076807"
"(2, 4, 5, 6)","{2: 0, 6: 4}",{4: 1},"0,7970185061750934"
"(2, 4, 5, 6)","{2: 0, 6: 4}",{5: 2},"0,8170377241805813"
"(2, 4, 5, 6)","{2: 0, 6: 4}",{6: 3},"0,8170609238932222"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 4: 1}","0,8278865854642252"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 5: 2}","0,8197874556521174"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 6: 3}","0,861873840445269"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{4: 1, 5: 2}","0,8266535766914498"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{4: 1, 6: 3}","0,8153158620827794"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{5: 2, 6: 3}","0,8855221201562664"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8473444121531732"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8600865800865801"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 5: 2, 6: 3}","0,840070881499453"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8383071405189266"
"(2, 4, 5, 6)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8077108605680035"
"(2, 4, 5, 6)","{3: 1, 4: 2}",{},"0,8298593745798716"
"(2, 4, 5, 6)","{3: 1, 4: 2}",{3: 0},"0,8021189336978811"
"(2, 4, 5, 6)","{3: 1, 4: 2}",{4: 1},"0,8266328909186053"
"(2, 4, 5, 6)","{3: 1, 4: 2}",{5: 2},"0,8316512059369204"
"(2, 4, 5, 6)","{3: 1, 4: 2}",{6: 3},"0,8374594168140599"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 4: 1}","0,8153816359079518"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 5: 2}","0,8281777228982198"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 6: 3}","0,8409186052043197"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{4: 1, 5: 2}","0,8206718093936141"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{4: 1, 6: 3}","0,8568180049219606"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{5: 2, 6: 3}","0,8168736025878884"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 4: 1, 5: 2}","0,8171614100185529"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 4: 1, 6: 3}","0,8247075905460999"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8040324446176031"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{4: 1, 5: 2, 6: 3}","0,8417774771812041"
"(2, 4, 5, 6)","{3: 1, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8169622923660189"
"(2, 4, 5, 6)","{3: 1, 5: 3}",{},"0,8487585706219247"
"(2, 4, 5, 6)","{3: 1, 5: 3}",{3: 0},"0,8365736958804996"
"(2, 4, 5, 6)","{3: 1, 5: 3}",{4: 1},"0,8271164032654715"
"(2, 4, 5, 6)","{3: 1, 5: 3}",{5: 2},"0,8209557490564355"
"(2, 4, 5, 6)","{3: 1, 5: 3}",{6: 3},"0,7936797586093147"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 4: 1}","0,8197874556521174"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 5: 2}","0,8068579040007611"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 6: 3}","0,8601763446503078"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{4: 1, 5: 2}","0,8034361029620919"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{4: 1, 6: 3}","0,8218728890157462"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{5: 2, 6: 3}","0,8374672946101517"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8160199014236281"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8326754807794362"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8183213680729209"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8150368678940108"
"(2, 4, 5, 6)","{3: 1, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8626876196702938"
"(2, 4, 5, 6)","{3: 1, 6: 4}",{},"0,8433223091608185"
"(2, 4, 5, 6)","{3: 1, 6: 4}",{3: 0},"0,8288644253207836"
"(2, 4, 5, 6)","{3: 1, 6: 4}",{4: 1},"0,797720847312217"
"(2, 4, 5, 6)","{3: 1, 6: 4}",{5: 2},"0,8510030160719451"
"(2, 4, 5, 6)","{3: 1, 6: 4}",{6: 3},"0,8459064744779031"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 4: 1}","0,8411317254174397"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 5: 2}","0,8287940630797773"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 6: 3}","0,8395524525599712"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{4: 1, 5: 2}","0,7933479185562203"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{4: 1, 6: 3}","0,8089232680798553"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{5: 2, 6: 3}","0,7811970638057595"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8309530880959451"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8385699096225413"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 5: 2, 6: 3}","0,864313055365687"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8066423224808318"
"(2, 4, 5, 6)","{3: 1, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8383071405189266"
"(2, 4, 5, 6)","{4: 2, 5: 3}",{},"0,8600847773780105"
"(2, 4, 5, 6)","{4: 2, 5: 3}",{3: 0},"0,7686215062521683"
"(2, 4, 5, 6)","{4: 2, 5: 3}",{4: 1},"0,8049165120593692"
"(2, 4, 5, 6)","{4: 2, 5: 3}",{5: 2},"0,8187484761070901"
"(2, 4, 5, 6)","{4: 2, 5: 3}",{6: 3},"0,80568142282428"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 4: 1}","0,8211436182864754"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 5: 2}","0,8163241520384378"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 6: 3}","0,8287940630797773"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{4: 1, 5: 2}","0,7900813472242042"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{4: 1, 6: 3}","0,8185111989459816"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{5: 2, 6: 3}","0,8327448741734456"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8344514698551968"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8552731729423461"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8197874556521174"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7772941344369916"
"(2, 4, 5, 6)","{4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7936194240542067"
"(2, 4, 5, 6)","{4: 2, 6: 4}",{},"0,861317254174397"
"(2, 4, 5, 6)","{4: 2, 6: 4}",{3: 0},"0,8459168589830611"
"(2, 4, 5, 6)","{4: 2, 6: 4}",{4: 1},"0,830743728321368"
"(2, 4, 5, 6)","{4: 2, 6: 4}",{5: 2},"0,8066796971144797"
"(2, 4, 5, 6)","{4: 2, 6: 4}",{6: 3},"0,7875626988245491"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 4: 1}","0,8189951870076094"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 5: 2}","0,803422767708482"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 6: 3}","0,8051423731547954"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{4: 1, 5: 2}","0,8513309247143834"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{4: 1, 6: 3}","0,7759817654227591"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{5: 2, 6: 3}","0,8045484421260819"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,826458014035654"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8211153891808339"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8175647334032428"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8306402899426155"
"(2, 4, 5, 6)","{4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8320294808166662"
"(2, 4, 5, 6)","{5: 3, 6: 4}",{},"0,8202722089940135"
"(2, 4, 5, 6)","{5: 3, 6: 4}",{3: 0},"0,8144785881189457"
"(2, 4, 5, 6)","{5: 3, 6: 4}",{4: 1},"0,7873768837678611"
"(2, 4, 5, 6)","{5: 3, 6: 4}",{5: 2},"0,8271894771894772"
